  208	871089.250	1059321.842	969.112	MAT
  209	871090.139	1059320.157	969.259	GRADA
  210	871091.037	1059318.499	969.432	GRADA
  211	871092.548	1059318.535	969.505	HUELL-I
  212	871090.486	1059322.469	969.101	HUELL-I
  213	871088.382	1059326.427	968.878	HUELL-I
  214	871086.136	1059330.683	968.690	HUELL-I
  215	871084.244	1059334.262	968.533	HUELL-I
  216	871081.748	1059338.917	968.328	HUELL-I
  217	871080.726	1059339.114	968.255	RAMPA-LAT
  218	871082.387	1059340.011	968.158	RAMPA-LAT
  219	871082.668	1059339.438	968.312	BORDILLO
  220	871080.762	1059339.016	968.275	DIV
  221	871086.564	1059320.501	969.765	MAT
  222	871088.128	1059321.296	969.727	MAT
  223	871089.678	1059322.089	969.676	MAT
  224	871086.897	1059327.366	969.357	MAT
  225	871083.846	1059333.149	969.016	MAT
  226	871081.155	1059338.277	968.759	MAT
  227	871080.958	1059338.137	968.748	MAT
  228	871080.464	1059338.589	968.887	MAT
  229	871079.103	1059337.933	968.985	MAT
  230	871077.826	1059337.275	969.307	MAT
  231	871079.891	1059333.332	969.516	MAT
  232	871081.036	1059333.774	969.324	MAT
  233	871082.847	1059334.713	968.916	MAT
  234	871084.361	1059331.905	969.079	T
  235	871082.894	1059331.265	969.371	T
  236	871081.359	1059330.473	969.653	T
  237	871082.063	1059329.179	969.678	T
  238	871083.146	1059329.711	969.521	T
  239	871083.762	1059328.580	969.643	T
  240	871082.677	1059327.979	969.698	T
  241	871084.658	1059329.057	969.357	T
  242	871085.629	1059329.469	969.211	T
  243	871087.339	1059326.225	969.390	T
  244	871086.198	1059325.318	969.530	T
  245	871084.575	1059324.405	969.684	T
  246	871085.799	1059322.114	969.659	T
  247	871086.897	1059322.688	969.683	T
  248	871087.530	1059321.526	969.697	T
  249	871086.426	1059320.908	969.715	T
  250	871086.552	1059320.677	969.701	T
  251	871088.075	1059321.472	969.662	T
  252	871089.457	1059322.206	969.648	T
  253	871086.400	1059320.947	969.768	CAJ-E
  254	871087.485	1059321.560	969.787	CAJ-E
  255	871086.896	1059322.638	969.768	CAJ-E
